Date,Product_Name,Sales_Units,Price_per_Unit,Store_Location
2025-03-18,Aashirvaad Atta (10kg),96,75.93920552440896,Mumbai Central
2025-03-19,Aashirvaad Atta (10kg),40,203.94172477510713,Mumbai Central
2025-03-20,Aashirvaad Atta (10kg),48,357.5978047203203,Mumbai Central
2025-03-21,Aashirvaad Atta (10kg),33,147.55113386619712,Mumbai Central
2025-03-22,Aashirvaad Atta (10kg),50,132.09506155165772,Mumbai Central
2025-03-23,Aashirvaad Atta (10kg),52,183.5266302420036,Mumbai Central
2025-03-24,Aashirvaad Atta (10kg),37,344.4475430371264,Mumbai Central
2025-03-25,Aashirvaad Atta (10kg),35,235.91881240174854,Mumbai Central
2025-03-26,Aashirvaad Atta (10kg),44,168.7634034873788,Mumbai Central
2025-03-27,Aashirvaad Atta (10kg),41,358.4449611165878,Mumbai Central
2025-03-28,Aashirvaad Atta (10kg),48,498.7881356443051,Mumbai Central
2025-03-29,Aashirvaad Atta (10kg),38,400.29435027432925,Mumbai Central
2025-03-30,Aashirvaad Atta (10kg),56,340.07668243109464,Mumbai Central
2025-03-31,Aashirvaad Atta (10kg),43,206.56610526443677,Mumbai Central
2025-04-01,Aashirvaad Atta (10kg),49,396.64192012307586,Mumbai Central
2025-04-02,Aashirvaad Atta (10kg),47,147.58404484051727,Mumbai Central
2025-04-03,Aashirvaad Atta (10kg),36,214.8112729016541,Mumbai Central
2025-04-04,Aashirvaad Atta (10kg),34,434.9939961356594,Mumbai Central
2025-04-05,Aashirvaad Atta (10kg),54,314.7211622985303,Mumbai Central
2025-04-06,Aashirvaad Atta (10kg),42,499.56860406710723,Mumbai Central
2025-04-07,Aashirvaad Atta (10kg),45,256.71998252087553,Mumbai Central
2025-04-08,Aashirvaad Atta (10kg),44,239.4786825334454,Mumbai Central
2025-04-09,Aashirvaad Atta (10kg),38,382.2176946836786,Mumbai Central
2025-04-10,Aashirvaad Atta (10kg),50,418.5425434566078,Mumbai Central
2025-04-11,Aashirvaad Atta (10kg),42,427.1645011051283,Mumbai Central
2025-04-12,Aashirvaad Atta (10kg),56,96.30035435483694,Mumbai Central
2025-04-13,Aashirvaad Atta (10kg),57,178.33045813030847,Mumbai Central
2025-04-14,Aashirvaad Atta (10kg),35,472.35949251658866,Mumbai Central
2025-04-15,Aashirvaad Atta (10kg),47,283.5840078158455,Mumbai Central
2025-04-16,Aashirvaad Atta (10kg),36,96.66542891616405,Mumbai Central
2025-04-17,Aashirvaad Atta (10kg),38,402.05378969302234,Mumbai Central
2025-04-18,Aashirvaad Atta (10kg),37,327.1600194916475,Mumbai Central
2025-04-19,Aashirvaad Atta (10kg),54,488.28963231235093,Mumbai Central
2025-04-20,Aashirvaad Atta (10kg),37,294.5124228397123,Mumbai Central
2025-04-21,Aashirvaad Atta (10kg),32,148.70309394946,Mumbai Central
2025-04-22,Aashirvaad Atta (10kg),50,476.2102484760777,Mumbai Central
2025-04-23,Aashirvaad Atta (10kg),40,404.1675396264466,Mumbai Central
2025-04-24,Aashirvaad Atta (10kg),43,333.37108903410007,Mumbai Central
2025-04-25,Aashirvaad Atta (10kg),40,324.4144821564629,Mumbai Central
2025-04-26,Aashirvaad Atta (10kg),42,108.68387362246747,Mumbai Central
2025-04-27,Aashirvaad Atta (10kg),48,343.16832973764605,Mumbai Central
2025-04-28,Aashirvaad Atta (10kg),49,462.85990279139827,Mumbai Central
2025-04-29,Aashirvaad Atta (10kg),42,463.3260627871041,Mumbai Central
2025-04-30,Aashirvaad Atta (10kg),39,256.48519081809866,Mumbai Central
2025-05-01,Aashirvaad Atta (10kg),43,381.72982741110786,Mumbai Central
2025-05-02,Aashirvaad Atta (10kg),31,478.6117815876908,Mumbai Central
2025-05-03,Aashirvaad Atta (10kg),54,147.89486206096848,Mumbai Central
2025-05-04,Aashirvaad Atta (10kg),37,217.96383843940475,Mumbai Central
2025-05-05,Aashirvaad Atta (10kg),35,172.21117010245285,Mumbai Central
2025-05-06,Aashirvaad Atta (10kg),43,102.17875359900091,Mumbai Central
2025-05-07,Aashirvaad Atta (10kg),39,241.53945349264106,Mumbai Central
2025-05-08,Aashirvaad Atta (10kg),44,351.03953015338107,Mumbai Central
2025-05-09,Aashirvaad Atta (10kg),52,365.34388078050563,Mumbai Central
2025-05-10,Aashirvaad Atta (10kg),57,258.0664718771069,Mumbai Central
2025-05-11,Aashirvaad Atta (10kg),63,376.4728258331671,Mumbai Central
2025-05-12,Aashirvaad Atta (10kg),35,345.1414365489969,Mumbai Central
2025-05-13,Aashirvaad Atta (10kg),38,265.0746395005308,Mumbai Central
2025-05-14,Aashirvaad Atta (10kg),35,415.414063134389,Mumbai Central
2025-05-15,Aashirvaad Atta (10kg),43,227.37335287032533,Mumbai Central
2025-05-16,Aashirvaad Atta (10kg),38,247.52983717579548,Mumbai Central
2025-05-17,Aashirvaad Atta (10kg),51,401.64365708336356,Mumbai Central
2025-05-18,Aashirvaad Atta (10kg),43,181.47206951912983,Mumbai Central
2025-05-19,Aashirvaad Atta (10kg),42,456.958781950341,Mumbai Central
2025-05-20,Aashirvaad Atta (10kg),37,392.28457793169287,Mumbai Central
2025-05-21,Aashirvaad Atta (10kg),37,404.04377477580664,Mumbai Central
2025-05-22,Aashirvaad Atta (10kg),31,441.9027890953021,Mumbai Central
2025-05-23,Aashirvaad Atta (10kg),33,380.94164596768,Mumbai Central
2025-05-24,Aashirvaad Atta (10kg),57,249.6885871567565,Mumbai Central
2025-05-25,Aashirvaad Atta (10kg),58,428.8202035033304,Mumbai Central
2025-05-26,Aashirvaad Atta (10kg),34,308.2656020479767,Mumbai Central
2025-05-27,Aashirvaad Atta (10kg),41,67.9089180551152,Mumbai Central
2025-05-28,Aashirvaad Atta (10kg),35,293.6865476669563,Mumbai Central
2025-05-29,Aashirvaad Atta (10kg),49,450.44734402588546,Mumbai Central
2025-05-30,Aashirvaad Atta (10kg),45,481.0758539600152,Mumbai Central
2025-05-31,Aashirvaad Atta (10kg),52,180.55899168622204,Mumbai Central
2025-06-01,Aashirvaad Atta (10kg),52,311.57961034590244,Mumbai Central
2025-06-02,Aashirvaad Atta (10kg),49,398.454812659276,Mumbai Central
2025-06-03,Aashirvaad Atta (10kg),46,216.4641526939205,Mumbai Central
2025-06-04,Aashirvaad Atta (10kg),49,451.577692023799,Mumbai Central
2025-06-05,Aashirvaad Atta (10kg),43,88.20929780202536,Mumbai Central
2025-06-06,Aashirvaad Atta (10kg),51,118.89969371073039,Mumbai Central
2025-06-07,Aashirvaad Atta (10kg),59,383.92460646623636,Mumbai Central
2025-06-08,Aashirvaad Atta (10kg),55,345.43880282145307,Mumbai Central
2025-06-09,Aashirvaad Atta (10kg),43,109.43860044064252,Mumbai Central
2025-06-10,Aashirvaad Atta (10kg),47,203.59399619091005,Mumbai Central
2025-06-11,Aashirvaad Atta (10kg),47,447.1109844608595,Mumbai Central
2025-06-12,Aashirvaad Atta (10kg),32,447.96930268624243,Mumbai Central
2025-06-13,Aashirvaad Atta (10kg),44,486.073693753704,Mumbai Central
2025-06-14,Aashirvaad Atta (10kg),64,96.75179542826602,Mumbai Central
2025-06-15,Aashirvaad Atta (10kg),54,355.8840618091502,Mumbai Central
2025-06-16,Aashirvaad Atta (10kg),46,268.7930106547965,Mumbai Central
2025-06-17,Aashirvaad Atta (10kg),46,129.35080102970448,Mumbai Central
2025-06-18,Aashirvaad Atta (10kg),35,272.5446632612495,Mumbai Central
2025-06-19,Aashirvaad Atta (10kg),46,256.20039086137416,Mumbai Central
2025-06-20,Aashirvaad Atta (10kg),43,146.85622432584677,Mumbai Central
2025-06-21,Aashirvaad Atta (10kg),56,337.019509642517,Mumbai Central
2025-06-22,Aashirvaad Atta (10kg),49,210.1547955701023,Mumbai Central
2025-06-23,Aashirvaad Atta (10kg),49,244.63579715410728,Mumbai Central
2025-06-24,Aashirvaad Atta (10kg),50,213.1672650442245,Mumbai Central
2025-06-25,Aashirvaad Atta (10kg),44,163.49165866278386,Mumbai Central
2025-06-26,Aashirvaad Atta (10kg),39,450.46070773875914,Mumbai Central
2025-06-27,Aashirvaad Atta (10kg),46,467.7093968530446,Mumbai Central
2025-06-28,Aashirvaad Atta (10kg),64,154.082865306516,Mumbai Central
2025-06-29,Aashirvaad Atta (10kg),50,70.16085788634399,Mumbai Central
2025-06-30,Aashirvaad Atta (10kg),45,91.9869805414016,Mumbai Central
2025-07-01,Aashirvaad Atta (10kg),40,457.63373023616293,Mumbai Central
2025-07-02,Aashirvaad Atta (10kg),48,449.4044012208134,Mumbai Central
2025-07-03,Aashirvaad Atta (10kg),45,64.21482317887421,Mumbai Central
2025-07-04,Aashirvaad Atta (10kg),49,485.24626173955784,Mumbai Central
2025-07-05,Aashirvaad Atta (10kg),67,227.35299784228584,Mumbai Central
2025-07-06,Aashirvaad Atta (10kg),55,51.8367238986024,Mumbai Central
2025-07-07,Aashirvaad Atta (10kg),40,56.526124459145976,Mumbai Central
2025-07-08,Aashirvaad Atta (10kg),55,368.55124264861684,Mumbai Central
2025-07-09,Aashirvaad Atta (10kg),48,499.16270360199564,Mumbai Central
2025-07-10,Aashirvaad Atta (10kg),38,189.8320698721146,Mumbai Central
2025-07-11,Aashirvaad Atta (10kg),42,409.8176896659452,Mumbai Central
2025-07-12,Aashirvaad Atta (10kg),56,457.8819881770175,Mumbai Central
2025-07-13,Aashirvaad Atta (10kg),51,389.2504756102181,Mumbai Central
2025-07-14,Aashirvaad Atta (10kg),55,110.49162995203909,Mumbai Central
2025-07-15,Aashirvaad Atta (10kg),45,437.14674898848244,Mumbai Central
2025-07-16,Aashirvaad Atta (10kg),48,242.81104348647568,Mumbai Central
2025-07-17,Aashirvaad Atta (10kg),43,116.46334252034185,Mumbai Central
2025-07-18,Aashirvaad Atta (10kg),41,241.1096913330465,Mumbai Central
2025-07-19,Aashirvaad Atta (10kg),54,128.51590132136917,Mumbai Central
2025-07-20,Aashirvaad Atta (10kg),64,335.4886717888511,Mumbai Central
2025-07-21,Aashirvaad Atta (10kg),41,486.3534518438681,Mumbai Central
2025-07-22,Aashirvaad Atta (10kg),61,443.3200406405023,Mumbai Central
2025-07-23,Aashirvaad Atta (10kg),46,252.17574311015912,Mumbai Central
2025-07-24,Aashirvaad Atta (10kg),44,399.15628524071764,Mumbai Central
2025-07-25,Aashirvaad Atta (10kg),42,483.044597794619,Mumbai Central
2025-07-26,Aashirvaad Atta (10kg),55,243.29629271896016,Mumbai Central
2025-07-27,Aashirvaad Atta (10kg),60,133.0450242377481,Mumbai Central
2025-07-28,Aashirvaad Atta (10kg),45,480.656718426686,Mumbai Central
2025-07-29,Aashirvaad Atta (10kg),45,362.99001613740853,Mumbai Central
2025-07-30,Aashirvaad Atta (10kg),49,339.5726173802844,Mumbai Central
2025-07-31,Aashirvaad Atta (10kg),52,295.1787933497458,Mumbai Central
2025-08-01,Aashirvaad Atta (10kg),43,260.19253788976056,Mumbai Central
2025-08-02,Aashirvaad Atta (10kg),47,484.5243130268767,Mumbai Central
2025-08-03,Aashirvaad Atta (10kg),60,377.69394962276834,Mumbai Central
2025-08-04,Aashirvaad Atta (10kg),52,201.18576693405325,Mumbai Central
2025-08-05,Aashirvaad Atta (10kg),39,143.4588304003238,Mumbai Central
2025-08-06,Aashirvaad Atta (10kg),36,301.20328435364183,Mumbai Central
2025-08-07,Aashirvaad Atta (10kg),44,325.5140476197586,Mumbai Central
2025-08-08,Aashirvaad Atta (10kg),46,337.64802507394126,Mumbai Central
2025-08-09,Aashirvaad Atta (10kg),57,241.73271827584298,Mumbai Central
2025-08-10,Aashirvaad Atta (10kg),54,79.3668053068295,Mumbai Central
2025-08-11,Aashirvaad Atta (10kg),52,390.76171669416726,Mumbai Central
2025-08-12,Aashirvaad Atta (10kg),110,302.4250257921716,Mumbai Central
2025-08-13,Aashirvaad Atta (10kg),118,50.68462473799687,Mumbai Central
2025-08-14,Aashirvaad Atta (10kg),92,180.10537883636624,Mumbai Central
2025-08-15,Aashirvaad Atta (10kg),127,418.0661382945755,Mumbai Central
2025-08-16,Aashirvaad Atta (10kg),144,447.9765131523408,Mumbai Central
2025-08-17,Aashirvaad Atta (10kg),142,145.7444997490411,Mumbai Central
2025-08-18,Aashirvaad Atta (10kg),110,357.7795914647671,Mumbai Central
2025-08-19,Aashirvaad Atta (10kg),30,178.8657855198597,Mumbai Central
2025-08-20,Aashirvaad Atta (10kg),37,201.76727490950287,Mumbai Central
2025-08-21,Aashirvaad Atta (10kg),46,79.40497530658197,Mumbai Central
2025-08-22,Aashirvaad Atta (10kg),42,411.0310157844121,Mumbai Central
2025-08-23,Aashirvaad Atta (10kg),61,246.1075576819276,Mumbai Central
2025-08-24,Aashirvaad Atta (10kg),54,75.10121429883256,Mumbai Central
2025-08-25,Aashirvaad Atta (10kg),46,96.4265501465405,Mumbai Central
2025-08-26,Aashirvaad Atta (10kg),32,129.12958524706625,Mumbai Central
2025-08-27,Aashirvaad Atta (10kg),51,142.82433719335498,Mumbai Central
2025-08-28,Aashirvaad Atta (10kg),42,478.6416366916851,Mumbai Central
2025-08-29,Aashirvaad Atta (10kg),49,494.79605416544183,Mumbai Central
2025-08-30,Aashirvaad Atta (10kg),62,157.59024744985578,Mumbai Central
2025-08-31,Aashirvaad Atta (10kg),59,490.5360402693143,Mumbai Central
2025-09-01,Aashirvaad Atta (10kg),38,184.2185828979507,Mumbai Central
2025-09-02,Aashirvaad Atta (10kg),49,427.73622759648526,Mumbai Central
2025-09-03,Aashirvaad Atta (10kg),54,412.941699208169,Mumbai Central
2025-09-04,Aashirvaad Atta (10kg),42,145.7426874376926,Mumbai Central
2025-09-05,Aashirvaad Atta (10kg),44,201.861556745635,Mumbai Central
2025-09-06,Aashirvaad Atta (10kg),45,497.9743554249453,Mumbai Central
2025-09-07,Aashirvaad Atta (10kg),64,69.06420857588816,Mumbai Central
2025-09-08,Aashirvaad Atta (10kg),40,119.63096972380308,Mumbai Central
2025-09-09,Aashirvaad Atta (10kg),55,112.74235403287602,Mumbai Central
2025-09-10,Aashirvaad Atta (10kg),61,449.7002893399474,Mumbai Central
2025-09-11,Aashirvaad Atta (10kg),42,167.03994244933313,Mumbai Central
2025-09-12,Aashirvaad Atta (10kg),48,207.13930092530853,Mumbai Central
2025-09-13,Aashirvaad Atta (10kg),64,50.58509835624419,Mumbai Central
2025-09-14,Aashirvaad Atta (10kg),56,53.49411535120065,Mumbai Central
2025-09-15,Aashirvaad Atta (10kg),39,490.11234091204045,Mumbai Central
2025-09-16,Aashirvaad Atta (10kg),39,102.80373035658621,Mumbai Central
2025-09-17,Aashirvaad Atta (10kg),43,189.77904570928936,Mumbai Central
2025-09-18,Aashirvaad Atta (10kg),49,347.4946266326028,Mumbai Central
2025-09-19,Aashirvaad Atta (10kg),43,225.60165292480238,Mumbai Central
2025-09-20,Aashirvaad Atta (10kg),52,237.0510619339503,Mumbai Central
2025-09-21,Aashirvaad Atta (10kg),52,300.0617867107708,Mumbai Central
2025-09-22,Aashirvaad Atta (10kg),58,299.4667016281936,Mumbai Central
2025-09-23,Aashirvaad Atta (10kg),49,265.71529225022164,Mumbai Central
2025-09-24,Aashirvaad Atta (10kg),52,274.5341172375835,Mumbai Central
2025-09-25,Aashirvaad Atta (10kg),53,467.51451034556004,Mumbai Central
2025-09-26,Aashirvaad Atta (10kg),45,92.33314367635217,Mumbai Central
2025-09-27,Aashirvaad Atta (10kg),64,224.3659778048277,Mumbai Central
2025-09-28,Aashirvaad Atta (10kg),74,457.237429047902,Mumbai Central
2025-09-29,Aashirvaad Atta (10kg),44,97.68655446700012,Mumbai Central
2025-09-30,Aashirvaad Atta (10kg),44,390.37413292452385,Mumbai Central
2025-10-01,Aashirvaad Atta (10kg),37,214.53036722245807,Mumbai Central
2025-10-02,Aashirvaad Atta (10kg),51,159.99188012619632,Mumbai Central
2025-10-03,Aashirvaad Atta (10kg),39,255.15549465267495,Mumbai Central
2025-10-04,Aashirvaad Atta (10kg),54,405.3737148398319,Mumbai Central
2025-10-05,Aashirvaad Atta (10kg),50,472.4920670682718,Mumbai Central
2025-10-06,Aashirvaad Atta (10kg),46,127.79960204287138,Mumbai Central
2025-10-07,Aashirvaad Atta (10kg),53,149.53468708074624,Mumbai Central
2025-10-08,Aashirvaad Atta (10kg),45,99.3716314317378,Mumbai Central
2025-10-09,Aashirvaad Atta (10kg),53,224.78946901637283,Mumbai Central
2025-10-10,Aashirvaad Atta (10kg),44,117.39204991375203,Mumbai Central
2025-10-11,Aashirvaad Atta (10kg),63,332.42625103200356,Mumbai Central
2025-10-12,Aashirvaad Atta (10kg),62,338.7014037686683,Mumbai Central
2025-10-13,Aashirvaad Atta (10kg),39,68.16671149679209,Mumbai Central
2025-10-14,Aashirvaad Atta (10kg),39,75.30750106193771,Mumbai Central
2025-10-15,Aashirvaad Atta (10kg),61,243.09617589225638,Mumbai Central
2025-10-16,Aashirvaad Atta (10kg),51,338.50267815287845,Mumbai Central
2025-10-17,Aashirvaad Atta (10kg),127,300.60174249336893,Mumbai Central
2025-10-18,Aashirvaad Atta (10kg),157,414.38937196574307,Mumbai Central
2025-10-19,Aashirvaad Atta (10kg),144,151.2885070861222,Mumbai Central
2025-10-20,Aashirvaad Atta (10kg),115,280.7548826866058,Mumbai Central
2025-10-21,Aashirvaad Atta (10kg),111,459.2802406721459,Mumbai Central
2025-10-22,Aashirvaad Atta (10kg),115,378.77312071038796,Mumbai Central
2025-10-23,Aashirvaad Atta (10kg),110,440.63375053486436,Mumbai Central
2025-10-24,Aashirvaad Atta (10kg),53,176.91544668881684,Mumbai Central
2025-10-25,Aashirvaad Atta (10kg),53,370.17399666805983,Mumbai Central
2025-10-26,Aashirvaad Atta (10kg),46,438.26227476407905,Mumbai Central
2025-10-27,Aashirvaad Atta (10kg),46,360.6234203738088,Mumbai Central
2025-10-28,Aashirvaad Atta (10kg),51,400.39893383851336,Mumbai Central
2025-10-29,Aashirvaad Atta (10kg),49,291.4458921412674,Mumbai Central
2025-10-30,Aashirvaad Atta (10kg),46,390.1830464275462,Mumbai Central
2025-10-31,Aashirvaad Atta (10kg),55,392.2765066519543,Mumbai Central
2025-11-01,Aashirvaad Atta (10kg),59,320.64982327031345,Mumbai Central
2025-11-02,Aashirvaad Atta (10kg),64,98.23150310079066,Mumbai Central
2025-11-03,Aashirvaad Atta (10kg),54,153.5719653243915,Mumbai Central
2025-11-04,Aashirvaad Atta (10kg),46,185.36914889125347,Mumbai Central
2025-11-05,Aashirvaad Atta (10kg),45,145.77711678612746,Mumbai Central
2025-11-06,Aashirvaad Atta (10kg),53,241.40904038203698,Mumbai Central
2025-11-07,Aashirvaad Atta (10kg),37,251.26901413474,Mumbai Central
2025-11-08,Aashirvaad Atta (10kg),63,430.0485607228804,Mumbai Central
2025-11-09,Aashirvaad Atta (10kg),61,408.15502460881856,Mumbai Central
2025-11-10,Aashirvaad Atta (10kg),59,148.06329424045964,Mumbai Central
2025-11-11,Aashirvaad Atta (10kg),46,255.01441367486842,Mumbai Central
2025-11-12,Aashirvaad Atta (10kg),46,205.5986964838657,Mumbai Central
2025-11-13,Aashirvaad Atta (10kg),39,196.68222329878847,Mumbai Central
2025-11-14,Aashirvaad Atta (10kg),37,340.2820689809132,Mumbai Central
2025-11-15,Aashirvaad Atta (10kg),62,97.20156706956482,Mumbai Central
2025-11-16,Aashirvaad Atta (10kg),60,87.90401350682143,Mumbai Central
2025-11-17,Aashirvaad Atta (10kg),49,72.12927000269075,Mumbai Central
2025-11-18,Aashirvaad Atta (10kg),41,218.82613568191312,Mumbai Central
2025-11-19,Aashirvaad Atta (10kg),52,96.9431413921704,Mumbai Central
2025-11-20,Aashirvaad Atta (10kg),41,335.2612839222298,Mumbai Central
2025-11-21,Aashirvaad Atta (10kg),36,376.5451232400629,Mumbai Central
2025-11-22,Aashirvaad Atta (10kg),64,189.02308042323466,Mumbai Central
2025-11-23,Aashirvaad Atta (10kg),65,247.82583705522632,Mumbai Central
2025-11-24,Aashirvaad Atta (10kg),50,470.15807196872294,Mumbai Central
2025-11-25,Aashirvaad Atta (10kg),52,489.4182368191001,Mumbai Central
2025-11-26,Aashirvaad Atta (10kg),45,133.00894450613978,Mumbai Central
2025-11-27,Aashirvaad Atta (10kg),51,193.03475925457815,Mumbai Central
2025-11-28,Aashirvaad Atta (10kg),43,103.73568189442344,Mumbai Central
2025-11-29,Aashirvaad Atta (10kg),63,101.25575274120452,Mumbai Central
2025-11-30,Aashirvaad Atta (10kg),71,257.77845947170346,Mumbai Central
2025-12-01,Aashirvaad Atta (10kg),50,444.41697217621015,Mumbai Central
2025-12-02,Aashirvaad Atta (10kg),37,334.73439713071053,Mumbai Central
2025-12-03,Aashirvaad Atta (10kg),45,209.93294307550931,Mumbai Central
2025-12-04,Aashirvaad Atta (10kg),53,262.10413770479187,Mumbai Central
2025-12-05,Aashirvaad Atta (10kg),54,56.198694430518174,Mumbai Central
2025-12-06,Aashirvaad Atta (10kg),59,176.7178621181226,Mumbai Central
2025-12-07,Aashirvaad Atta (10kg),56,451.0354400806364,Mumbai Central
2025-12-08,Aashirvaad Atta (10kg),43,359.30362969279065,Mumbai Central
2025-12-09,Aashirvaad Atta (10kg),58,465.4640502900935,Mumbai Central
2025-12-10,Aashirvaad Atta (10kg),53,417.818830033669,Mumbai Central
2025-12-11,Aashirvaad Atta (10kg),47,218.63967150026272,Mumbai Central
2025-12-12,Aashirvaad Atta (10kg),50,115.63070165598886,Mumbai Central
2025-12-13,Aashirvaad Atta (10kg),58,71.93101045172122,Mumbai Central
2025-12-14,Aashirvaad Atta (10kg),68,110.67885379810265,Mumbai Central
2025-12-15,Aashirvaad Atta (10kg),51,317.8991821809419,Mumbai Central
2025-12-16,Aashirvaad Atta (10kg),45,224.19923761699985,Mumbai Central
2025-12-17,Aashirvaad Atta (10kg),50,215.11002724143194,Mumbai Central
2025-12-18,Aashirvaad Atta (10kg),52,92.61376555633512,Mumbai Central
2025-12-19,Aashirvaad Atta (10kg),40,180.73876067923334,Mumbai Central
2025-12-20,Aashirvaad Atta (10kg),55,237.82452632202816,Mumbai Central
2025-12-21,Aashirvaad Atta (10kg),67,332.8818235133873,Mumbai Central
2025-12-22,Aashirvaad Atta (10kg),42,304.0558183222928,Mumbai Central
2025-12-23,Aashirvaad Atta (10kg),47,55.448234911005265,Mumbai Central
2025-12-24,Aashirvaad Atta (10kg),49,302.8665821822867,Mumbai Central
2025-12-25,Aashirvaad Atta (10kg),47,451.12214201137346,Mumbai Central
2025-12-26,Aashirvaad Atta (10kg),51,249.0155619549599,Mumbai Central
2025-12-27,Aashirvaad Atta (10kg),74,348.79184413635284,Mumbai Central
2025-12-28,Aashirvaad Atta (10kg),63,437.84549987607227,Mumbai Central
2025-12-29,Aashirvaad Atta (10kg),55,102.81636008565333,Mumbai Central
2025-12-30,Aashirvaad Atta (10kg),53,435.76105379008106,Mumbai Central
2025-12-31,Aashirvaad Atta (10kg),60,328.7647440545287,Mumbai Central
2026-01-01,Aashirvaad Atta (10kg),48,240.31474317179058,Mumbai Central
2026-01-02,Aashirvaad Atta (10kg),57,269.6763729245803,Mumbai Central
2026-01-03,Aashirvaad Atta (10kg),78,51.55528797769593,Mumbai Central
2026-01-04,Aashirvaad Atta (10kg),64,484.53989617333,Mumbai Central
2026-01-05,Aashirvaad Atta (10kg),51,241.44368653430985,Mumbai Central
2026-01-06,Aashirvaad Atta (10kg),55,131.47564053991323,Mumbai Central
2026-01-07,Aashirvaad Atta (10kg),46,229.14097104935124,Mumbai Central
2026-01-08,Aashirvaad Atta (10kg),48,448.72030705991824,Mumbai Central
2026-01-09,Aashirvaad Atta (10kg),45,270.77535851058,Mumbai Central
2026-01-10,Aashirvaad Atta (10kg),72,413.6946322517488,Mumbai Central
2026-01-11,Aashirvaad Atta (10kg),66,189.4006358764652,Mumbai Central
2026-01-12,Aashirvaad Atta (10kg),37,225.1472173356228,Mumbai Central
2026-01-13,Aashirvaad Atta (10kg),50,356.0283873156767,Mumbai Central
2026-01-14,Aashirvaad Atta (10kg),44,340.1948761175359,Mumbai Central
2026-01-15,Aashirvaad Atta (10kg),41,104.98370456002417,Mumbai Central
2026-01-16,Aashirvaad Atta (10kg),47,158.78664128126485,Mumbai Central
2026-01-17,Aashirvaad Atta (10kg),64,233.86036890173753,Mumbai Central
2026-01-18,Aashirvaad Atta (10kg),69,337.3645690137562,Mumbai Central
2026-01-19,Aashirvaad Atta (10kg),48,364.4059324999908,Mumbai Central
2026-01-20,Aashirvaad Atta (10kg),52,255.21381439639674,Mumbai Central
2026-01-21,Aashirvaad Atta (10kg),46,145.02184522262849,Mumbai Central
2026-01-22,Aashirvaad Atta (10kg),57,170.2174956334121,Mumbai Central
2026-01-23,Aashirvaad Atta (10kg),132,483.6660547265957,Mumbai Central
2026-01-24,Aashirvaad Atta (10kg),186,429.7165583227627,Mumbai Central
2026-01-25,Aashirvaad Atta (10kg),175,103.10213995465227,Mumbai Central
2026-01-26,Aashirvaad Atta (10kg),132,234.64916156158242,Mumbai Central
2026-01-27,Aashirvaad Atta (10kg),130,200.4116782242101,Mumbai Central
2026-01-28,Aashirvaad Atta (10kg),126,423.0828812618868,Mumbai Central
2026-01-29,Aashirvaad Atta (10kg),134,420.14943128911943,Mumbai Central
2026-01-30,Aashirvaad Atta (10kg),53,185.3936247497168,Mumbai Central
2026-01-31,Aashirvaad Atta (10kg),61,408.0715283388124,Mumbai Central
2026-02-01,Aashirvaad Atta (10kg),61,93.93784663611359,Mumbai Central
2026-02-02,Aashirvaad Atta (10kg),47,127.82284230844567,Mumbai Central
2026-02-03,Aashirvaad Atta (10kg),61,128.55825182994246,Mumbai Central
2026-02-04,Aashirvaad Atta (10kg),58,143.8953897293587,Mumbai Central
2026-02-05,Aashirvaad Atta (10kg),60,439.3310712946805,Mumbai Central
2026-02-06,Aashirvaad Atta (10kg),53,414.56409636224276,Mumbai Central
2026-02-07,Aashirvaad Atta (10kg),70,368.19993595132536,Mumbai Central
2026-02-08,Aashirvaad Atta (10kg),59,64.14795419169272,Mumbai Central
2026-02-09,Aashirvaad Atta (10kg),49,301.76253979547664,Mumbai Central
2026-02-10,Aashirvaad Atta (10kg),62,430.294089617968,Mumbai Central
2026-02-11,Aashirvaad Atta (10kg),67,136.9859863901708,Mumbai Central
2026-02-12,Aashirvaad Atta (10kg),42,402.3242003958884,Mumbai Central
2026-02-13,Aashirvaad Atta (10kg),48,233.06718630030576,Mumbai Central
2026-02-14,Aashirvaad Atta (10kg),64,289.9950369710217,Mumbai Central
2026-02-15,Aashirvaad Atta (10kg),71,346.4155685920715,Mumbai Central
2026-02-16,Aashirvaad Atta (10kg),53,311.1369820122441,Mumbai Central
2026-02-17,Aashirvaad Atta (10kg),55,414.48522490070735,Mumbai Central
2026-02-18,Aashirvaad Atta (10kg),57,287.0888073368639,Mumbai Central
2026-02-19,Aashirvaad Atta (10kg),61,251.4041017980125,Mumbai Central
2026-02-20,Aashirvaad Atta (10kg),52,75.65947351268349,Mumbai Central
2026-02-21,Aashirvaad Atta (10kg),65,379.59507903969603,Mumbai Central
2026-02-22,Aashirvaad Atta (10kg),60,352.94530330231595,Mumbai Central
2026-02-23,Aashirvaad Atta (10kg),57,353.60759851609424,Mumbai Central
2026-02-24,Aashirvaad Atta (10kg),55,106.39507935698678,Mumbai Central
2026-02-25,Aashirvaad Atta (10kg),47,188.61354301665654,Mumbai Central
2026-02-26,Aashirvaad Atta (10kg),49,105.4877796965099,Mumbai Central
2026-02-27,Aashirvaad Atta (10kg),51,212.0973096448929,Mumbai Central
2026-02-28,Aashirvaad Atta (10kg),65,140.3741495534393,Mumbai Central
2026-03-01,Aashirvaad Atta (10kg),69,185.57832694686834,Mumbai Central
